categoria,tipo,provincia,periodo,Ventas
Verduras,Tomate,TUCUMAN,Invierno,ventasModeradas
Verduras,Tomate,TUCUMAN,Invierno,ventasMinimas
Verduras,Tomate,TUCUMAN,Invierno,ventasMinimas
Verduras,Pimiento Rojo,Buenos Aires,Invierno,ventasModeradas
Verduras,Pimiento Rojo,Buenos Aires,Invierno,ventasModeradas
Verduras,Pimiento Rojo,Buenos Aires,Invierno,ventasModeradas
Verduras,Pimiento Rojo,Buenos Aires,Invierno,ventasModeradas
Verduras,Pimiento Rojo,Buenos Aires,Invierno,ventasModeradas
Verduras,Pimiento Rojo,Buenos Aires,Invierno,ventasModeradas
Verduras,Pimiento Rojo,Buenos Aires,Invierno,ventasModeradas
Verduras,Pimiento Rojo,Buenos Aires,Invierno,ventasModeradas
Verduras,Pimiento Rojo,Buenos Aires,Invierno,ventasModeradas
Verduras,Pimiento Rojo,Buenos Aires,Invierno,ventasModeradas
Verduras,Pimiento Rojo,Buenos Aires,Invierno,ventasModeradas
Verduras,Pimiento Rojo,Buenos Aires,Invierno,ventasModeradas
Verduras,Pimiento Rojo,Buenos Aires,Invierno,ventasModeradas
Verduras,Pimiento Rojo,Buenos Aires,Invierno,ventasModeradas
Verduras,Pimiento Rojo,Buenos Aires,Invierno,ventasModeradas
Verduras,Pimiento Rojo,Buenos Aires,Invierno,ventasModeradas
Verduras,Pimiento Rojo,Buenos Aires,Invierno,ventasModeradas
Verduras,Pimiento Rojo,Buenos Aires,Invierno,ventasModeradas
Verduras,Pimiento Rojo,Buenos Aires,Invierno,ventasModeradas
Verduras,Pimiento Rojo,Buenos Aires,Invierno,ventasModeradas
Verduras,Pimiento Rojo,Buenos Aires,Invierno,ventasModeradas
Verduras,Pimiento Rojo,Buenos Aires,Invierno,ventasModeradas
Verduras,Pimiento Rojo,CABA,Invierno,ventasModeradas
Verduras,Pimiento Rojo,CABA,Invierno,ventasModeradas
Verduras,Pimiento Rojo,CABA,Invierno,ventasModeradas
Verduras,Pimiento Rojo,CABA,Invierno,ventasModeradas
Verduras,Pimiento Rojo,CABA,Invierno,ventasModeradas
Verduras,Pimiento Rojo,CABA,Invierno,ventasModeradas
Verduras,Pimiento Rojo,CABA,Invierno,ventasModeradas
Verduras,Pimiento Rojo,CABA,Invierno,ventasModeradas
Verduras,Pimiento Rojo,CABA,Invierno,ventasModeradas
Verduras,Pimiento Rojo,CABA,Invierno,ventasModeradas
Verduras,Pimiento Rojo,CABA,Invierno,ventasModeradas
Verduras,Pimiento Rojo,CABA,Invierno,ventasModeradas
Verduras,Pimiento Rojo,CABA,Invierno,ventasModeradas
Verduras,Pimiento Rojo,CABA,Invierno,ventasModeradas
Verduras,Pimiento Rojo,CABA,Invierno,ventasModeradas
Verduras,Pimiento Rojo,CABA,Invierno,ventasModeradas
Verduras,Pimiento Rojo,CABA,Invierno,ventasModeradas
Verduras,Pimiento Rojo,CABA,Invierno,ventasModeradas
Verduras,Pimiento Rojo,CABA,Invierno,ventasModeradas
Verduras,Pimiento Rojo,CABA,Invierno,ventasModeradas
Verduras,Pimiento Rojo,CABA,Invierno,ventasModeradas
Verduras,Pimiento Rojo,CABA,Invierno,ventasModeradas
Verduras,Pimiento Rojo,NEUQUEN,Invierno,ventasMinimas
Verduras,Pimiento Rojo,NEUQUEN,Invierno,ventasMinimas
Verduras,Pimiento Rojo,NEUQUEN,Invierno,ventasMinimas
Verduras,Pimiento Rojo,NEUQUEN,Invierno,ventasMinimas
Verduras,Pimiento Rojo,NEUQUEN,Invierno,ventasModeradas
Verduras,Pimiento Rojo,NEUQUEN,Invierno,ventasMinimas
Verduras,Pimiento Rojo,NEUQUEN,Invierno,ventasMinimas
Verduras,Pimiento Rojo,NEUQUEN,Invierno,ventasMinimas
Verduras,Pimiento Rojo,NEUQUEN,Invierno,ventasMinimas
Verduras,Pimiento Rojo,NEUQUEN,Invierno,ventasMinimas
Verduras,Pimiento Rojo,NEUQUEN,Invierno,ventasMinimas
Verduras,Pimiento Rojo,NEUQUEN,Invierno,ventasModeradas
Verduras,Pimiento Rojo,NEUQUEN,Invierno,ventasModeradas
Verduras,Pimiento Rojo,NEUQUEN,Invierno,ventasMinimas
Verduras,Pimiento Rojo,NEUQUEN,Invierno,ventasMinimas
Verduras,Pimiento Rojo,NEUQUEN,Invierno,ventasMinimas
Verduras,Pimiento Rojo,NEUQUEN,Invierno,ventasMinimas
Verduras,Pimiento Rojo,NEUQUEN,Invierno,ventasMinimas
Verduras,Pimiento Rojo,NEUQUEN,Invierno,ventasModeradas
Verduras,Pimiento Rojo,NEUQUEN,Invierno,ventasMinimas
Verduras,Pimiento Rojo,NEUQUEN,Invierno,ventasMinimas
Verduras,Pimiento Rojo,NEUQUEN,Invierno,ventasMinimas
Verduras,Pimiento Rojo,TUCUMAN,Invierno,ventasModeradas
Verduras,Pimiento Rojo,TUCUMAN,Invierno,ventasModeradas
Verduras,Pimiento Rojo,TUCUMAN,Invierno,ventasMinimas
Verduras,Pimiento Rojo,TUCUMAN,Invierno,ventasModeradas
Verduras,Pimiento Rojo,TUCUMAN,Invierno,ventasModeradas
Verduras,Pimiento Rojo,TUCUMAN,Invierno,ventasModeradas
Verduras,Pimiento Rojo,TUCUMAN,Invierno,ventasModeradas
Verduras,Pimiento Rojo,TUCUMAN,Invierno,ventasMinimas
Verduras,Pimiento Rojo,TUCUMAN,Invierno,ventasModeradas
Verduras,Pimiento Rojo,TUCUMAN,Invierno,ventasMinimas
Verduras,Pimiento Rojo,TUCUMAN,Invierno,ventasModeradas
Verduras,Pimiento Rojo,TUCUMAN,Invierno,ventasModeradas
Verduras,Pimiento Rojo,TUCUMAN,Invierno,ventasModeradas
Verduras,Pimiento Rojo,TUCUMAN,Invierno,ventasModeradas
Verduras,Pimiento Rojo,TUCUMAN,Invierno,ventasModeradas
Verduras,Pimiento Rojo,TUCUMAN,Invierno,ventasModeradas
Verduras,Pimiento Rojo,TUCUMAN,Invierno,ventasModeradas
Verduras,Pimiento Rojo,TUCUMAN,Invierno,ventasModeradas
Verduras,Pimiento Rojo,TUCUMAN,Invierno,ventasModeradas
Verduras,Pimiento Rojo,TUCUMAN,Invierno,ventasModeradas
Verduras,Pimiento Rojo,TUCUMAN,Invierno,ventasModeradas
Verduras,Pimiento Rojo,TUCUMAN,Invierno,ventasModeradas
Verduras,Cebolla blanca,Buenos Aires,Invierno,ventasMayor
Verduras,Cebolla blanca,Buenos Aires,Invierno,ventasMayor
Verduras,Cebolla blanca,Buenos Aires,Invierno,ventasMayor
Verduras,Cebolla blanca,Buenos Aires,Invierno,ventasMayor
Verduras,Cebolla blanca,Buenos Aires,Invierno,ventasMayor
Verduras,Cebolla blanca,Buenos Aires,Invierno,ventasMayor
Verduras,Cebolla blanca,Buenos Aires,Invierno,ventasMayor
Verduras,Cebolla blanca,Buenos Aires,Invierno,ventasMayor
Verduras,Cebolla blanca,Buenos Aires,Invierno,ventasMayor
Verduras,Cebolla blanca,Buenos Aires,Invierno,ventasMayor
Verduras,Cebolla blanca,Buenos Aires,Invierno,ventasMayor
Verduras,Cebolla blanca,Buenos Aires,Invierno,ventasMayor
Verduras,Cebolla blanca,Buenos Aires,Invierno,ventasMayor
Verduras,Cebolla blanca,Buenos Aires,Invierno,ventasMayor
Verduras,Cebolla blanca,Buenos Aires,Invierno,ventasMayor
Verduras,Cebolla blanca,Buenos Aires,Invierno,ventasMayor
Verduras,Cebolla blanca,Buenos Aires,Invierno,ventasMayor
Verduras,Cebolla blanca,Buenos Aires,Invierno,ventasMayor
Verduras,Cebolla blanca,Buenos Aires,Invierno,ventasMayor
Verduras,Cebolla blanca,Buenos Aires,Invierno,ventasMayor
Verduras,Cebolla blanca,Buenos Aires,Invierno,ventasMayor
Verduras,Cebolla blanca,Buenos Aires,Invierno,ventasMayor
Verduras,Cebolla blanca,CABA,Invierno,ventasMayor
Verduras,Cebolla blanca,CABA,Invierno,ventasMayor
Verduras,Cebolla blanca,CABA,Invierno,ventasMayor
Verduras,Cebolla blanca,CABA,Invierno,ventasMayor
Verduras,Cebolla blanca,CABA,Invierno,ventasMayor
Verduras,Cebolla blanca,CABA,Invierno,ventasMayor
Verduras,Cebolla blanca,CABA,Invierno,ventasMayor
Verduras,Cebolla blanca,CABA,Invierno,ventasMayor
Verduras,Cebolla blanca,CABA,Invierno,ventasMayor
Verduras,Cebolla blanca,CABA,Invierno,ventasMayor
Verduras,Cebolla blanca,CABA,Invierno,ventasMayor
Verduras,Cebolla blanca,CABA,Invierno,ventasMayor
Verduras,Cebolla blanca,CABA,Invierno,ventasMayor
Verduras,Cebolla blanca,CABA,Invierno,ventasMayor
Verduras,Cebolla blanca,CABA,Invierno,ventasMayor
Verduras,Cebolla blanca,CABA,Invierno,ventasMayor
Verduras,Cebolla blanca,CABA,Invierno,ventasMayor
Verduras,Cebolla blanca,CABA,Invierno,ventasMayor
Verduras,Cebolla blanca,CABA,Invierno,ventasMayor
Verduras,Cebolla blanca,CABA,Invierno,ventasMayor
Verduras,Cebolla blanca,CABA,Invierno,ventasMayor
Verduras,Cebolla blanca,CABA,Invierno,ventasMayor
Verduras,Cebolla blanca,NEUQUEN,Invierno,ventasMayor
Verduras,Cebolla blanca,NEUQUEN,Invierno,ventasMayor
Verduras,Cebolla blanca,NEUQUEN,Invierno,ventasMayor
Verduras,Cebolla blanca,NEUQUEN,Invierno,ventasMayor
Verduras,Cebolla blanca,NEUQUEN,Invierno,ventasMayor
Verduras,Cebolla blanca,NEUQUEN,Invierno,ventasMayor
Verduras,Cebolla blanca,NEUQUEN,Invierno,ventasMayor
Verduras,Cebolla blanca,NEUQUEN,Invierno,ventasMayor
Verduras,Cebolla blanca,NEUQUEN,Invierno,ventasMayor
Verduras,Cebolla blanca,NEUQUEN,Invierno,ventasMayor
Verduras,Cebolla blanca,NEUQUEN,Invierno,ventasMayor
Verduras,Cebolla blanca,NEUQUEN,Invierno,ventasMayor
Verduras,Cebolla blanca,NEUQUEN,Invierno,ventasMayor
Verduras,Cebolla blanca,NEUQUEN,Invierno,ventasMayor
Verduras,Cebolla blanca,NEUQUEN,Invierno,ventasMayor
Verduras,Cebolla blanca,NEUQUEN,Invierno,ventasMayor
Verduras,Cebolla blanca,NEUQUEN,Invierno,ventasMayor
Verduras,Cebolla blanca,NEUQUEN,Invierno,ventasMayor
Verduras,Cebolla blanca,NEUQUEN,Invierno,ventasMayor
Verduras,Cebolla blanca,NEUQUEN,Invierno,ventasMayor
Verduras,Cebolla blanca,NEUQUEN,Invierno,ventasMayor
Verduras,Cebolla blanca,NEUQUEN,Invierno,ventasMayor
Verduras,Cebolla blanca,TUCUMAN,Invierno,ventasMayor
Verduras,Cebolla blanca,TUCUMAN,Invierno,ventasMayor
Verduras,Cebolla blanca,TUCUMAN,Invierno,ventasMayor
Verduras,Cebolla blanca,TUCUMAN,Invierno,ventasMayor
Verduras,Cebolla blanca,TUCUMAN,Invierno,ventasMayor
Verduras,Cebolla blanca,TUCUMAN,Invierno,ventasMayor
Verduras,Cebolla blanca,TUCUMAN,Invierno,ventasMayor
Verduras,Cebolla blanca,TUCUMAN,Invierno,ventasMayor
Verduras,Cebolla blanca,TUCUMAN,Invierno,ventasMayor
Verduras,Cebolla blanca,TUCUMAN,Invierno,ventasMayor
Verduras,Cebolla blanca,TUCUMAN,Invierno,ventasMayor
Verduras,Cebolla blanca,TUCUMAN,Invierno,ventasMayor
Verduras,Cebolla blanca,TUCUMAN,Invierno,ventasMayor
Verduras,Cebolla blanca,TUCUMAN,Invierno,ventasMayor
Verduras,Cebolla blanca,TUCUMAN,Invierno,ventasMayor
Verduras,Cebolla blanca,TUCUMAN,Invierno,ventasMayor
Verduras,Cebolla blanca,TUCUMAN,Invierno,ventasMayor
Verduras,Cebolla blanca,TUCUMAN,Invierno,ventasMayor
Verduras,Cebolla blanca,TUCUMAN,Invierno,ventasMayor
Verduras,Cebolla blanca,TUCUMAN,Invierno,ventasMayor
Verduras,Cebolla blanca,TUCUMAN,Invierno,ventasMayor
Verduras,Cebolla blanca,TUCUMAN,Invierno,ventasMayor
Verduras,Papa negra,Buenos Aires,Invierno,ventasMayor
Verduras,Papa negra,Buenos Aires,Invierno,ventasMayor
Verduras,Papa negra,Buenos Aires,Invierno,ventasMayor
Verduras,Papa negra,Buenos Aires,Invierno,ventasMayor
Verduras,Papa negra,Buenos Aires,Invierno,ventasMayor
Verduras,Papa negra,Buenos Aires,Invierno,ventasMayor
Verduras,Papa negra,Buenos Aires,Invierno,ventasMayor
Verduras,Papa negra,Buenos Aires,Invierno,ventasMayor
Verduras,Papa negra,Buenos Aires,Invierno,ventasMayor
Verduras,Papa negra,Buenos Aires,Invierno,ventasMayor
Verduras,Papa negra,Buenos Aires,Invierno,ventasMayor
Verduras,Papa negra,Buenos Aires,Invierno,ventasMayor
Verduras,Papa negra,Buenos Aires,Invierno,ventasMayor
Verduras,Papa negra,Buenos Aires,Invierno,ventasMayor
Verduras,Papa negra,Buenos Aires,Invierno,ventasMayor
Verduras,Papa negra,Buenos Aires,Invierno,ventasMayor
Verduras,Papa negra,Buenos Aires,Invierno,ventasMayor
Verduras,Papa negra,Buenos Aires,Invierno,ventasMayor
Verduras,Papa negra,Buenos Aires,Invierno,ventasMayor
Verduras,Papa negra,Buenos Aires,Invierno,ventasMayor
Verduras,Papa negra,Buenos Aires,Invierno,ventasMayor
Verduras,Papa negra,Buenos Aires,Invierno,ventasMayor
Verduras,Papa negra,CABA,Invierno,ventasMayor
Verduras,Papa negra,CABA,Invierno,ventasMayor
Verduras,Papa negra,CABA,Invierno,ventasMayor
Verduras,Papa negra,CABA,Invierno,ventasMayor
Verduras,Papa negra,CABA,Invierno,ventasMayor
Verduras,Papa negra,CABA,Invierno,ventasMayor
Verduras,Papa negra,CABA,Invierno,ventasMayor
Verduras,Papa negra,CABA,Invierno,ventasMayor
Verduras,Papa negra,CABA,Invierno,ventasMayor
Verduras,Papa negra,CABA,Invierno,ventasMayor
Verduras,Papa negra,CABA,Invierno,ventasMayor
Verduras,Papa negra,CABA,Invierno,ventasMayor
Verduras,Papa negra,CABA,Invierno,ventasMayor
Verduras,Papa negra,CABA,Invierno,ventasMayor
Verduras,Papa negra,CABA,Invierno,ventasMayor
Verduras,Papa negra,CABA,Invierno,ventasMayor
Verduras,Papa negra,CABA,Invierno,ventasMayor
Verduras,Papa negra,CABA,Invierno,ventasMayor
Verduras,Papa negra,CABA,Invierno,ventasMayor
Verduras,Papa negra,CABA,Invierno,ventasMayor
Verduras,Papa negra,CABA,Invierno,ventasMayor
Verduras,Papa negra,CABA,Invierno,ventasMayor
Verduras,Papa negra,NEUQUEN,Invierno,ventasMinimas
Verduras,Papa negra,NEUQUEN,Invierno,ventasMinimas
Verduras,Papa negra,NEUQUEN,Invierno,ventasMinimas
Verduras,Papa negra,NEUQUEN,Invierno,ventasMinimas
Verduras,Papa negra,NEUQUEN,Invierno,ventasMinimas
Verduras,Papa negra,NEUQUEN,Invierno,ventasMinimas
Verduras,Papa negra,NEUQUEN,Invierno,ventasModeradas
Verduras,Papa negra,NEUQUEN,Invierno,ventasMinimas
Verduras,Papa negra,NEUQUEN,Invierno,ventasModeradas
Verduras,Papa negra,NEUQUEN,Invierno,ventasMinimas
Verduras,Papa negra,NEUQUEN,Invierno,ventasMinimas
Verduras,Papa negra,NEUQUEN,Invierno,ventasMinimas
Verduras,Papa negra,NEUQUEN,Invierno,ventasMinimas
Verduras,Papa negra,NEUQUEN,Invierno,ventasMinimas
Verduras,Papa negra,NEUQUEN,Invierno,ventasMinimas
Verduras,Papa negra,NEUQUEN,Invierno,ventasMinimas
Verduras,Papa negra,NEUQUEN,Invierno,ventasMinimas
Verduras,Papa negra,NEUQUEN,Invierno,ventasMinimas
Verduras,Papa negra,NEUQUEN,Invierno,ventasMinimas
Verduras,Papa negra,NEUQUEN,Invierno,ventasModeradas
Verduras,Papa negra,NEUQUEN,Invierno,ventasMinimas
Verduras,Papa negra,NEUQUEN,Invierno,ventasMinimas
Verduras,Papa negra,TUCUMAN,Invierno,ventasMinimas
Verduras,Papa negra,TUCUMAN,Invierno,ventasMinimas
Verduras,Papa negra,TUCUMAN,Invierno,ventasMinimas
Verduras,Papa negra,TUCUMAN,Invierno,ventasMinimas
Verduras,Papa negra,TUCUMAN,Invierno,ventasMinimas
Verduras,Papa negra,TUCUMAN,Invierno,ventasMinimas
Verduras,Papa negra,TUCUMAN,Invierno,ventasMinimas
Verduras,Papa negra,TUCUMAN,Invierno,ventasModeradas
Verduras,Papa negra,TUCUMAN,Invierno,ventasMinimas
Verduras,Papa negra,TUCUMAN,Invierno,ventasMinimas
Verduras,Papa negra,TUCUMAN,Invierno,ventasMinimas
Verduras,Papa negra,TUCUMAN,Invierno,ventasModeradas
Verduras,Papa negra,TUCUMAN,Invierno,ventasModeradas
Verduras,Papa negra,TUCUMAN,Invierno,ventasMinimas
Verduras,Papa negra,TUCUMAN,Invierno,ventasMinimas
Verduras,Papa negra,TUCUMAN,Invierno,ventasMinimas
Verduras,Papa negra,TUCUMAN,Invierno,ventasMinimas
Verduras,Papa negra,TUCUMAN,Invierno,ventasMinimas
Verduras,Papa negra,TUCUMAN,Invierno,ventasMinimas
Verduras,Papa negra,TUCUMAN,Invierno,ventasModeradas
Verduras,Papa negra,TUCUMAN,Invierno,ventasMinimas
Verduras,Papa negra,TUCUMAN,Invierno,ventasMinimas
Verduras,Batata,Buenos Aires,Invierno,ventasMayor
Verduras,Batata,Buenos Aires,Invierno,ventasMayor
Verduras,Batata,Buenos Aires,Invierno,ventasMayor
Verduras,Batata,Buenos Aires,Invierno,ventasMayor
Verduras,Batata,Buenos Aires,Invierno,ventasMayor
Verduras,Batata,Buenos Aires,Invierno,ventasMayor
Verduras,Batata,Buenos Aires,Invierno,ventasMayor
Verduras,Batata,Buenos Aires,Invierno,ventasMayor
Verduras,Batata,Buenos Aires,Invierno,ventasMayor
Verduras,Batata,Buenos Aires,Invierno,ventasMayor
Verduras,Batata,Buenos Aires,Invierno,ventasMayor
Verduras,Batata,Buenos Aires,Invierno,ventasMayor
Verduras,Batata,Buenos Aires,Invierno,ventasMayor
Verduras,Batata,Buenos Aires,Invierno,ventasMayor
Verduras,Batata,Buenos Aires,Invierno,ventasMayor
Verduras,Batata,Buenos Aires,Invierno,ventasMayor
Verduras,Batata,Buenos Aires,Invierno,ventasMayor
Verduras,Batata,Buenos Aires,Invierno,ventasMayor
Verduras,Batata,Buenos Aires,Invierno,ventasMayor
Verduras,Batata,Buenos Aires,Invierno,ventasMayor
Verduras,Batata,Buenos Aires,Invierno,ventasMayor
Verduras,Batata,Buenos Aires,Invierno,ventasMayor
Verduras,Batata,CABA,Invierno,ventasMayor
Verduras,Batata,CABA,Invierno,ventasMayor
Verduras,Batata,CABA,Invierno,ventasMayor
Verduras,Batata,CABA,Invierno,ventasMayor
Verduras,Batata,CABA,Invierno,ventasMayor
Verduras,Batata,CABA,Invierno,ventasMayor
Verduras,Batata,CABA,Invierno,ventasMayor
Verduras,Batata,CABA,Invierno,ventasMayor
Verduras,Batata,CABA,Invierno,ventasMayor
Verduras,Batata,CABA,Invierno,ventasMayor
Verduras,Batata,CABA,Invierno,ventasMayor
Verduras,Batata,CABA,Invierno,ventasMayor
Verduras,Batata,CABA,Invierno,ventasMayor
Verduras,Batata,CABA,Invierno,ventasMayor
Verduras,Batata,CABA,Invierno,ventasMayor
Verduras,Batata,CABA,Invierno,ventasMayor
Verduras,Batata,CABA,Invierno,ventasMayor
Verduras,Batata,CABA,Invierno,ventasMayor
Verduras,Batata,CABA,Invierno,ventasMayor
Verduras,Batata,CABA,Invierno,ventasMayor
Verduras,Batata,CABA,Invierno,ventasMayor
Verduras,Batata,CABA,Invierno,ventasMayor
Verduras,Batata,NEUQUEN,Invierno,ventasModeradas
Verduras,Batata,NEUQUEN,Invierno,ventasMayor
Verduras,Batata,NEUQUEN,Invierno,ventasMayor
Verduras,Batata,NEUQUEN,Invierno,ventasMayor
Verduras,Batata,NEUQUEN,Invierno,ventasModeradas
Verduras,Batata,NEUQUEN,Invierno,ventasModeradas
Verduras,Batata,NEUQUEN,Invierno,ventasMayor
Verduras,Batata,NEUQUEN,Invierno,ventasMayor
Verduras,Batata,NEUQUEN,Invierno,ventasMayor
Verduras,Batata,NEUQUEN,Invierno,ventasModeradas
Verduras,Batata,NEUQUEN,Invierno,ventasMayor
Verduras,Batata,NEUQUEN,Invierno,ventasMayor
Verduras,Batata,NEUQUEN,Invierno,ventasMayor
Verduras,Batata,NEUQUEN,Invierno,ventasModeradas
Verduras,Batata,NEUQUEN,Invierno,ventasMayor
Verduras,Batata,NEUQUEN,Invierno,ventasMayor
Verduras,Batata,NEUQUEN,Invierno,ventasModeradas
Verduras,Batata,NEUQUEN,Invierno,ventasMayor
Verduras,Batata,NEUQUEN,Invierno,ventasMayor
Verduras,Batata,NEUQUEN,Invierno,ventasMayor
Verduras,Batata,NEUQUEN,Invierno,ventasMayor
Verduras,Batata,NEUQUEN,Invierno,ventasMayor
Verduras,Batata,TUCUMAN,Invierno,ventasMayor
Verduras,Batata,TUCUMAN,Invierno,ventasMayor
Verduras,Batata,TUCUMAN,Invierno,ventasMayor
Verduras,Batata,TUCUMAN,Invierno,ventasMayor
Verduras,Batata,TUCUMAN,Invierno,ventasMayor
Verduras,Batata,TUCUMAN,Invierno,ventasMayor
Verduras,Batata,TUCUMAN,Invierno,ventasMayor
Verduras,Batata,TUCUMAN,Invierno,ventasMayor
Verduras,Batata,TUCUMAN,Invierno,ventasMayor
Verduras,Batata,TUCUMAN,Invierno,ventasMayor
Verduras,Batata,TUCUMAN,Invierno,ventasMayor
Verduras,Batata,TUCUMAN,Invierno,ventasMayor
Verduras,Batata,TUCUMAN,Invierno,ventasMayor
Verduras,Batata,TUCUMAN,Invierno,ventasMayor
Verduras,Batata,TUCUMAN,Invierno,ventasMayor
Verduras,Batata,TUCUMAN,Invierno,ventasMayor
Verduras,Batata,TUCUMAN,Invierno,ventasMayor
Verduras,Batata,TUCUMAN,Invierno,ventasMayor
Verduras,Batata,TUCUMAN,Invierno,ventasMayor
Verduras,Batata,TUCUMAN,Invierno,ventasMayor
Verduras,Batata,TUCUMAN,Invierno,ventasMayor
Verduras,Batata,TUCUMAN,Invierno,ventasMayor
Frutas,Banana,Buenos Aires,Primavera,ventasMinimas
Frutas,Banana,Buenos Aires,Primavera,ventasMinimas
Frutas,Banana,Buenos Aires,Primavera,ventasMinimas
Frutas,Banana,Buenos Aires,Primavera,ventasMinimas
Frutas,Banana,Buenos Aires,Primavera,ventasMinimas
Frutas,Banana,Buenos Aires,Primavera,ventasMinimas
Frutas,Banana,Buenos Aires,Primavera,ventasMinimas
Frutas,Banana,Buenos Aires,Primavera,ventasMinimas
Frutas,Banana,Buenos Aires,Primavera,ventasMinimas
Frutas,Banana,Buenos Aires,Primavera,ventasMinimas
Frutas,Banana,Buenos Aires,Primavera,ventasMinimas
Frutas,Banana,Buenos Aires,Primavera,ventasMinimas
Frutas,Banana,Buenos Aires,Primavera,ventasMinimas
Frutas,Banana,Buenos Aires,Primavera,ventasMinimas
Frutas,Banana,Buenos Aires,Primavera,ventasMinimas
Frutas,Banana,Buenos Aires,Primavera,ventasMinimas
Frutas,Banana,Buenos Aires,Primavera,ventasMinimas
Frutas,Banana,Buenos Aires,Primavera,ventasMinimas
Frutas,Banana,Buenos Aires,Primavera,ventasMinimas
Frutas,Banana,Buenos Aires,Primavera,ventasMinimas
Frutas,Banana,Buenos Aires,Primavera,ventasMinimas
Frutas,Banana,Buenos Aires,Primavera,ventasMinimas
Frutas,Banana,CABA,Primavera,ventasModeradas
Frutas,Banana,CABA,Primavera,ventasMinimas
Frutas,Banana,CABA,Primavera,ventasModeradas
Frutas,Banana,CABA,Primavera,ventasModeradas
Frutas,Banana,CABA,Primavera,ventasModeradas
Frutas,Banana,CABA,Primavera,ventasModeradas
Frutas,Banana,CABA,Primavera,ventasModeradas
Frutas,Banana,CABA,Primavera,ventasModeradas
Frutas,Banana,CABA,Primavera,ventasModeradas
Frutas,Banana,CABA,Primavera,ventasMinimas
Frutas,Banana,CABA,Primavera,ventasMinimas
Frutas,Banana,CABA,Primavera,ventasModeradas
Frutas,Banana,CABA,Primavera,ventasModeradas
Frutas,Banana,CABA,Primavera,ventasModeradas
Frutas,Banana,CABA,Primavera,ventasModeradas
Frutas,Banana,CABA,Primavera,ventasModeradas
Frutas,Banana,CABA,Primavera,ventasModeradas
Frutas,Banana,CABA,Primavera,ventasModeradas
Frutas,Banana,CABA,Primavera,ventasMinimas
Frutas,Banana,CABA,Primavera,ventasModeradas
Frutas,Banana,CABA,Primavera,ventasModeradas
Frutas,Banana,CABA,Primavera,ventasModeradas
Frutas,Banana,NEUQUEN,Primavera,ventasMinimas
Frutas,Banana,NEUQUEN,Primavera,ventasMinimas
Frutas,Banana,NEUQUEN,Primavera,ventasMinimas
Frutas,Banana,NEUQUEN,Primavera,ventasMinimas
Frutas,Banana,NEUQUEN,Primavera,ventasMinimas
Frutas,Banana,NEUQUEN,Primavera,ventasMinimas
Frutas,Banana,NEUQUEN,Primavera,ventasMinimas
Frutas,Banana,NEUQUEN,Primavera,ventasMinimas
Frutas,Banana,NEUQUEN,Primavera,ventasMinimas
Frutas,Banana,NEUQUEN,Primavera,ventasMinimas
Frutas,Banana,NEUQUEN,Primavera,ventasMinimas
Frutas,Banana,NEUQUEN,Primavera,ventasMinimas
Frutas,Banana,NEUQUEN,Primavera,ventasMinimas
Frutas,Banana,NEUQUEN,Primavera,ventasMinimas
Frutas,Banana,NEUQUEN,Primavera,ventasMinimas
Frutas,Banana,NEUQUEN,Primavera,ventasMinimas
Frutas,Banana,NEUQUEN,Primavera,ventasMinimas
Frutas,Banana,NEUQUEN,Primavera,ventasMinimas
Frutas,Banana,NEUQUEN,Primavera,ventasMinimas
Frutas,Banana,NEUQUEN,Primavera,ventasMinimas
Frutas,Banana,NEUQUEN,Primavera,ventasMinimas
Frutas,Banana,NEUQUEN,Primavera,ventasMinimas
Frutas,Banana,TUCUMAN,Primavera,ventasMinimas
Frutas,Banana,TUCUMAN,Primavera,ventasMinimas
Frutas,Banana,TUCUMAN,Primavera,ventasMinimas
Frutas,Banana,TUCUMAN,Primavera,ventasMinimas
Frutas,Banana,TUCUMAN,Primavera,ventasMinimas
Frutas,Banana,TUCUMAN,Primavera,ventasMinimas
Frutas,Banana,TUCUMAN,Primavera,ventasMinimas
Frutas,Banana,TUCUMAN,Primavera,ventasMinimas
Frutas,Banana,TUCUMAN,Primavera,ventasMinimas
Frutas,Banana,TUCUMAN,Primavera,ventasMinimas
Frutas,Banana,TUCUMAN,Primavera,ventasMinimas
Frutas,Banana,TUCUMAN,Primavera,ventasMinimas
Frutas,Banana,TUCUMAN,Primavera,ventasMinimas
Frutas,Banana,TUCUMAN,Primavera,ventasMinimas
Frutas,Banana,TUCUMAN,Primavera,ventasMinimas
Frutas,Banana,TUCUMAN,Primavera,ventasMinimas
Frutas,Banana,TUCUMAN,Primavera,ventasMinimas
Frutas,Banana,TUCUMAN,Primavera,ventasMinimas
Frutas,Banana,TUCUMAN,Primavera,ventasMinimas
Frutas,Banana,TUCUMAN,Primavera,ventasMinimas
Frutas,Banana,TUCUMAN,Primavera,ventasMinimas
Frutas,Banana,TUCUMAN,Primavera,ventasMinimas
Frutas,Frutillas,Buenos Aires,Primavera,ventasMinimas
Frutas,Frutillas,Buenos Aires,Primavera,ventasMinimas
Frutas,Frutillas,Buenos Aires,Primavera,ventasMinimas
Frutas,Frutillas,Buenos Aires,Primavera,ventasMinimas
Frutas,Frutillas,Buenos Aires,Primavera,ventasMinimas
Frutas,Frutillas,Buenos Aires,Primavera,ventasMinimas
