TipoAlimento,Alimento,provincia,periodo,temperatura,Ventas
Verduras,Ajo,Buenos Aires,Otoño,temp3_17_22,ventasMayor
Verduras,Ajo,Buenos Aires,Otoño,temp2_14_17,ventasMayor
Verduras,Ajo,Buenos Aires,Otoño,temp1_below_14,ventasMayor
Verduras,Ajo,Buenos Aires,Otoño,temp4_22_up,ventasMayor
Verduras,Ajo,Buenos Aires,Otoño,temp3_17_22,ventasMayor
Verduras,Ajo,Buenos Aires,Otoño,temp2_14_17,ventasMayor
Verduras,Ajo,Buenos Aires,Otoño,temp3_17_22,ventasMayor
Verduras,Ajo,Buenos Aires,Otoño,temp2_14_17,ventasMayor
Verduras,Ajo,Buenos Aires,Otoño,temp1_below_14,ventasMayor
Verduras,Ajo,Buenos Aires,Otoño,temp4_22_up,ventasMayor
Verduras,Ajo,Buenos Aires,Otoño,temp3_17_22,ventasMayor
Verduras,Ajo,Buenos Aires,Otoño,temp2_14_17,ventasMayor
Verduras,Ajo,Buenos Aires,Otoño,temp3_17_22,ventasMayor
Verduras,Ajo,Buenos Aires,Otoño,temp2_14_17,ventasMayor
Verduras,Ajo,CABA,Otoño,temp1_below_14,ventasMayor
Verduras,Ajo,CABA,Otoño,temp4_22_up,ventasMayor
Verduras,Ajo,CABA,Otoño,temp4_22_up,ventasMayor
Verduras,Ajo,CABA,Otoño,temp2_14_17,ventasMayor
Verduras,Ajo,CABA,Otoño,temp3_17_22,ventasMayor
Verduras,Ajo,CABA,Otoño,temp2_14_17,ventasMayor
Verduras,Ajo,CABA,Otoño,temp1_below_14,ventasMayor
Verduras,Ajo,CABA,Otoño,temp4_22_up,ventasMayor
Verduras,Ajo,CABA,Otoño,temp3_17_22,ventasMayor
Verduras,Ajo,CABA,Otoño,temp2_14_17,ventasMayor
Verduras,Ajo,CABA,Otoño,temp3_17_22,ventasMayor
Verduras,Ajo,CABA,Otoño,temp2_14_17,ventasMayor
Verduras,Ajo,CABA,Otoño,temp1_below_14,ventasMayor
Verduras,Ajo,CABA,Otoño,temp4_22_up,ventasMayor
Verduras,Ajo,CABA,Otoño,temp3_17_22,ventasMayor
Verduras,Ajo,CABA,Otoño,temp2_14_17,ventasMayor
Verduras,Ajo,CABA,Otoño,temp3_17_22,ventasMayor
Verduras,Ajo,CABA,Otoño,temp2_14_17,ventasMayor
Verduras,Ajo,CABA,Otoño,temp1_below_14,ventasMayor
Verduras,Ajo,CABA,Otoño,temp4_22_up,ventasMayor
Verduras,Ajo,CABA,Otoño,temp4_22_up,ventasMayor
Verduras,Ajo,CABA,Otoño,temp2_14_17,ventasMayor
Verduras,Ajo,NEUQUEN,Otoño,temp3_17_22,ventasMayor
Verduras,Ajo,NEUQUEN,Otoño,temp2_14_17,ventasModeradas
Verduras,Ajo,NEUQUEN,Otoño,temp1_below_14,ventasMayor
Verduras,Ajo,NEUQUEN,Otoño,temp4_22_up,ventasMayor
Verduras,Ajo,NEUQUEN,Otoño,temp3_17_22,ventasMayor
Verduras,Ajo,NEUQUEN,Otoño,temp2_14_17,ventasMayor
Verduras,Ajo,NEUQUEN,Otoño,temp3_17_22,ventasMayor
Verduras,Ajo,NEUQUEN,Otoño,temp2_14_17,ventasMayor
Verduras,Ajo,NEUQUEN,Otoño,temp1_below_14,ventasModeradas
Verduras,Ajo,NEUQUEN,Otoño,temp4_22_up,ventasMayor
Verduras,Ajo,NEUQUEN,Otoño,temp3_17_22,ventasMayor
Verduras,Ajo,NEUQUEN,Otoño,temp2_14_17,ventasMayor
Verduras,Ajo,NEUQUEN,Otoño,temp3_17_22,ventasMayor
Verduras,Ajo,NEUQUEN,Otoño,temp2_14_17,ventasMayor
Verduras,Ajo,NEUQUEN,Otoño,temp1_below_14,ventasMayor
Verduras,Ajo,NEUQUEN,Otoño,temp4_22_up,ventasMayor
Verduras,Ajo,NEUQUEN,Otoño,temp4_22_up,ventasMayor
Verduras,Ajo,NEUQUEN,Otoño,temp2_14_17,ventasMayor
Verduras,Ajo,NEUQUEN,Otoño,temp3_17_22,ventasMayor
Verduras,Ajo,NEUQUEN,Otoño,temp2_14_17,ventasMayor
Verduras,Ajo,NEUQUEN,Otoño,temp1_below_14,ventasMayor
Verduras,Ajo,NEUQUEN,Otoño,temp4_22_up,ventasMayor
Verduras,Ajo,TUCUMAN,Otoño,temp3_17_22,ventasMayor
Verduras,Ajo,TUCUMAN,Otoño,temp2_14_17,ventasMayor
Verduras,Ajo,TUCUMAN,Otoño,temp3_17_22,ventasMayor
Verduras,Ajo,TUCUMAN,Otoño,temp2_14_17,ventasMayor
Verduras,Ajo,TUCUMAN,Otoño,temp1_below_14,ventasMayor
Verduras,Ajo,TUCUMAN,Otoño,temp4_22_up,ventasMayor
Verduras,Ajo,TUCUMAN,Otoño,temp3_17_22,ventasMayor
Verduras,Ajo,TUCUMAN,Otoño,temp2_14_17,ventasMayor
Verduras,Ajo,TUCUMAN,Otoño,temp3_17_22,ventasMayor
Verduras,Ajo,TUCUMAN,Otoño,temp2_14_17,ventasMayor
Verduras,Ajo,TUCUMAN,Otoño,temp1_below_14,ventasMayor
Verduras,Ajo,TUCUMAN,Otoño,temp4_22_up,ventasMayor
Verduras,Ajo,TUCUMAN,Otoño,temp4_22_up,ventasMayor
Verduras,Ajo,TUCUMAN,Otoño,temp2_14_17,ventasMayor
Verduras,Ajo,TUCUMAN,Otoño,temp3_17_22,ventasMayor
Verduras,Ajo,TUCUMAN,Otoño,temp2_14_17,ventasMayor
Verduras,Ajo,TUCUMAN,Otoño,temp1_below_14,ventasMayor
Verduras,Ajo,TUCUMAN,Otoño,temp4_22_up,ventasMayor
Verduras,Ajo,TUCUMAN,Otoño,temp3_17_22,ventasMayor
Verduras,Ajo,TUCUMAN,Otoño,temp2_14_17,ventasMayor
Verduras,Ajo,TUCUMAN,Otoño,temp3_17_22,ventasMayor
Verduras,Ajo,TUCUMAN,Otoño,temp2_14_17,ventasMayor
Verduras,Tomate,Buenos Aires,Otoño,temp1_below_14,ventasModeradas
Verduras,Tomate,Buenos Aires,Otoño,temp4_22_up,ventasModeradas
Verduras,Tomate,Buenos Aires,Otoño,temp3_17_22,ventasModeradas
Verduras,Tomate,Buenos Aires,Otoño,temp2_14_17,ventasModeradas
Verduras,Tomate,Buenos Aires,Otoño,temp3_17_22,ventasModeradas
Verduras,Tomate,Buenos Aires,Otoño,temp2_14_17,ventasModeradas
Verduras,Tomate,Buenos Aires,Otoño,temp1_below_14,ventasModeradas
Verduras,Tomate,Buenos Aires,Otoño,temp4_22_up,ventasModeradas
Verduras,Tomate,Buenos Aires,Otoño,temp4_22_up,ventasModeradas
Verduras,Tomate,Buenos Aires,Otoño,temp2_14_17,ventasModeradas
Verduras,Tomate,Buenos Aires,Otoño,temp3_17_22,ventasModeradas
Verduras,Tomate,Buenos Aires,Otoño,temp2_14_17,ventasModeradas
Verduras,Tomate,Buenos Aires,Otoño,temp1_below_14,ventasModeradas
Verduras,Tomate,Buenos Aires,Otoño,temp4_22_up,ventasModeradas
Verduras,Tomate,Buenos Aires,Otoño,temp3_17_22,ventasModeradas
Verduras,Tomate,Buenos Aires,Otoño,temp2_14_17,ventasModeradas
Verduras,Tomate,Buenos Aires,Otoño,temp3_17_22,ventasModeradas
Verduras,Tomate,Buenos Aires,Otoño,temp2_14_17,ventasModeradas
Verduras,Tomate,Buenos Aires,Otoño,temp1_below_14,ventasModeradas
Verduras,Tomate,Buenos Aires,Otoño,temp4_22_up,ventasModeradas
Verduras,Tomate,Buenos Aires,Otoño,temp3_17_22,ventasModeradas
Verduras,Tomate,Buenos Aires,Otoño,temp2_14_17,ventasModeradas
Verduras,Tomate,CABA,Otoño,temp3_17_22,ventasMinimas
Verduras,Tomate,CABA,Otoño,temp2_14_17,ventasMinimas
Verduras,Tomate,CABA,Otoño,temp1_below_14,ventasModeradas
Verduras,Tomate,CABA,Otoño,temp4_22_up,ventasModeradas
Verduras,Tomate,CABA,Otoño,temp4_22_up,ventasModeradas
Verduras,Tomate,CABA,Otoño,temp2_14_17,ventasMinimas
Verduras,Tomate,CABA,Otoño,temp3_17_22,ventasModeradas
Verduras,Tomate,CABA,Otoño,temp2_14_17,ventasModeradas
Verduras,Tomate,CABA,Otoño,temp1_below_14,ventasModeradas
Verduras,Tomate,CABA,Otoño,temp4_22_up,ventasMinimas
Verduras,Tomate,CABA,Otoño,temp3_17_22,ventasMinimas
Verduras,Tomate,CABA,Otoño,temp2_14_17,ventasModeradas
Verduras,Tomate,CABA,Otoño,temp3_17_22,ventasMinimas
Verduras,Tomate,CABA,Otoño,temp2_14_17,ventasMinimas
Verduras,Tomate,CABA,Otoño,temp1_below_14,ventasModeradas
Verduras,Tomate,CABA,Otoño,temp4_22_up,ventasModeradas
Verduras,Tomate,CABA,Otoño,temp3_17_22,ventasModeradas
Verduras,Tomate,CABA,Otoño,temp2_14_17,ventasMinimas
Verduras,Tomate,CABA,Otoño,temp3_17_22,ventasModeradas
Verduras,Tomate,CABA,Otoño,temp2_14_17,ventasModeradas
Verduras,Tomate,CABA,Otoño,temp1_below_14,ventasModeradas
Verduras,Tomate,CABA,Otoño,temp4_22_up,ventasModeradas
Verduras,Tomate,NEUQUEN,Otoño,temp4_22_up,ventasMinimas
Verduras,Tomate,NEUQUEN,Otoño,temp2_14_17,ventasMinimas
Verduras,Tomate,NEUQUEN,Otoño,temp3_17_22,ventasMinimas
Verduras,Tomate,NEUQUEN,Otoño,temp2_14_17,ventasMinimas
Verduras,Tomate,NEUQUEN,Otoño,temp1_below_14,ventasMinimas
Verduras,Tomate,NEUQUEN,Otoño,temp4_22_up,ventasMinimas
Verduras,Tomate,NEUQUEN,Otoño,temp3_17_22,ventasMinimas
Verduras,Tomate,NEUQUEN,Otoño,temp2_14_17,ventasMinimas
Verduras,Tomate,NEUQUEN,Otoño,temp3_17_22,ventasMinimas
Verduras,Tomate,NEUQUEN,Otoño,temp2_14_17,ventasMinimas
Verduras,Tomate,NEUQUEN,Otoño,temp1_below_14,ventasMinimas
Verduras,Tomate,NEUQUEN,Otoño,temp4_22_up,ventasMinimas
Verduras,Tomate,NEUQUEN,Otoño,temp3_17_22,ventasMinimas
Verduras,Tomate,NEUQUEN,Otoño,temp2_14_17,ventasMinimas
Verduras,Tomate,NEUQUEN,Otoño,temp3_17_22,ventasMinimas
Verduras,Tomate,NEUQUEN,Otoño,temp2_14_17,ventasMinimas
Verduras,Tomate,NEUQUEN,Otoño,temp1_below_14,ventasMinimas
Verduras,Tomate,NEUQUEN,Otoño,temp4_22_up,ventasMinimas
Verduras,Tomate,NEUQUEN,Otoño,temp4_22_up,ventasMinimas
Verduras,Tomate,NEUQUEN,Otoño,temp2_14_17,ventasMinimas
Verduras,Tomate,NEUQUEN,Otoño,temp3_17_22,ventasMinimas
Verduras,Tomate,NEUQUEN,Otoño,temp2_14_17,ventasMinimas
Verduras,Tomate,TUCUMAN,Otoño,temp1_below_14,ventasModeradas
Verduras,Tomate,TUCUMAN,Otoño,temp4_22_up,ventasModeradas
Verduras,Tomate,TUCUMAN,Otoño,temp3_17_22,ventasMinimas
Verduras,Tomate,TUCUMAN,Otoño,temp2_14_17,ventasModeradas
Verduras,Tomate,TUCUMAN,Otoño,temp3_17_22,ventasMinimas
Verduras,Tomate,TUCUMAN,Otoño,temp2_14_17,ventasModeradas
Verduras,Tomate,TUCUMAN,Otoño,temp1_below_14,ventasModeradas
Verduras,Tomate,TUCUMAN,Otoño,temp4_22_up,ventasMinimas
Verduras,Tomate,TUCUMAN,Otoño,temp3_17_22,ventasModeradas
Verduras,Tomate,TUCUMAN,Otoño,temp2_14_17,ventasMinimas
Verduras,Tomate,TUCUMAN,Otoño,temp3_17_22,ventasMinimas
Verduras,Tomate,TUCUMAN,Otoño,temp2_14_17,ventasModeradas
Verduras,Tomate,TUCUMAN,Otoño,temp1_below_14,ventasMinimas
Verduras,Tomate,TUCUMAN,Otoño,temp4_22_up,ventasMinimas
Verduras,Tomate,TUCUMAN,Otoño,temp4_22_up,ventasModeradas
Verduras,Tomate,TUCUMAN,Otoño,temp2_14_17,ventasMinimas
Verduras,Tomate,TUCUMAN,Otoño,temp3_17_22,ventasModeradas
Verduras,Tomate,TUCUMAN,Otoño,temp2_14_17,ventasMinimas
Verduras,Tomate,TUCUMAN,Otoño,temp1_below_14,ventasMinimas
Verduras,Tomate,TUCUMAN,Otoño,temp4_22_up,ventasModeradas
Verduras,Tomate,TUCUMAN,Otoño,temp3_17_22,ventasMinimas
Verduras,Tomate,TUCUMAN,Otoño,temp2_14_17,ventasMinimas
Verduras,Pimiento Rojo,Buenos Aires,Otoño,temp3_17_22,ventasMayor
Verduras,Pimiento Rojo,Buenos Aires,Otoño,temp2_14_17,ventasMayor
Verduras,Pimiento Rojo,Buenos Aires,Otoño,temp1_below_14,ventasMayor
Verduras,Pimiento Rojo,Buenos Aires,Otoño,temp4_22_up,ventasMayor
Verduras,Pimiento Rojo,Buenos Aires,Otoño,temp3_17_22,ventasMayor
Verduras,Pimiento Rojo,Buenos Aires,Otoño,temp2_14_17,ventasMayor
Verduras,Pimiento Rojo,Buenos Aires,Otoño,temp3_17_22,ventasMayor
Verduras,Pimiento Rojo,Buenos Aires,Otoño,temp2_14_17,ventasMayor
Verduras,Pimiento Rojo,Buenos Aires,Otoño,temp1_below_14,ventasMayor
Verduras,Pimiento Rojo,Buenos Aires,Otoño,temp4_22_up,ventasMayor
Verduras,Pimiento Rojo,Buenos Aires,Otoño,temp4_22_up,ventasMayor
Verduras,Pimiento Rojo,Buenos Aires,Otoño,temp2_14_17,ventasMayor
Verduras,Pimiento Rojo,Buenos Aires,Otoño,temp3_17_22,ventasMayor
Verduras,Pimiento Rojo,Buenos Aires,Otoño,temp2_14_17,ventasMayor
Verduras,Pimiento Rojo,Buenos Aires,Otoño,temp1_below_14,ventasMayor
Verduras,Pimiento Rojo,Buenos Aires,Otoño,temp4_22_up,ventasMayor
Verduras,Pimiento Rojo,Buenos Aires,Otoño,temp3_17_22,ventasMayor
Verduras,Pimiento Rojo,Buenos Aires,Otoño,temp2_14_17,ventasMayor
Verduras,Pimiento Rojo,Buenos Aires,Otoño,temp3_17_22,ventasMayor
Verduras,Pimiento Rojo,Buenos Aires,Otoño,temp2_14_17,ventasMayor
Verduras,Pimiento Rojo,Buenos Aires,Otoño,temp1_below_14,ventasMayor
Verduras,Pimiento Rojo,Buenos Aires,Otoño,temp4_22_up,ventasMayor
Verduras,Pimiento Rojo,CABA,Otoño,temp3_17_22,ventasModeradas
Verduras,Pimiento Rojo,CABA,Otoño,temp2_14_17,ventasModeradas
Verduras,Pimiento Rojo,CABA,Otoño,temp3_17_22,ventasMayor
Verduras,Pimiento Rojo,CABA,Otoño,temp2_14_17,ventasMayor
Verduras,Pimiento Rojo,CABA,Otoño,temp1_below_14,ventasMayor
Verduras,Pimiento Rojo,CABA,Otoño,temp4_22_up,ventasModeradas
Verduras,Pimiento Rojo,CABA,Otoño,temp4_22_up,ventasMayor
Verduras,Pimiento Rojo,CABA,Otoño,temp2_14_17,ventasMayor
Verduras,Pimiento Rojo,CABA,Otoño,temp3_17_22,ventasMayor
Verduras,Pimiento Rojo,CABA,Otoño,temp2_14_17,ventasModeradas
Verduras,Pimiento Rojo,CABA,Otoño,temp1_below_14,ventasModeradas
Verduras,Pimiento Rojo,CABA,Otoño,temp4_22_up,ventasMayor
Verduras,Pimiento Rojo,CABA,Otoño,temp3_17_22,ventasModeradas
Verduras,Pimiento Rojo,CABA,Otoño,temp2_14_17,ventasModeradas
Verduras,Pimiento Rojo,CABA,Otoño,temp3_17_22,ventasMayor
Verduras,Pimiento Rojo,CABA,Otoño,temp2_14_17,ventasMayor
Verduras,Pimiento Rojo,CABA,Otoño,temp1_below_14,ventasMayor
Verduras,Pimiento Rojo,CABA,Otoño,temp4_22_up,ventasMayor
Verduras,Pimiento Rojo,CABA,Otoño,temp3_17_22,ventasMayor
Verduras,Pimiento Rojo,CABA,Otoño,temp2_14_17,ventasMayor
Verduras,Pimiento Rojo,CABA,Otoño,temp3_17_22,ventasMayor
Verduras,Pimiento Rojo,CABA,Otoño,temp2_14_17,ventasMayor
Verduras,Pimiento Rojo,NEUQUEN,Otoño,temp1_below_14,ventasModeradas
Verduras,Pimiento Rojo,NEUQUEN,Otoño,temp4_22_up,ventasMinimas
Verduras,Pimiento Rojo,NEUQUEN,Otoño,temp4_22_up,ventasModeradas
Verduras,Pimiento Rojo,NEUQUEN,Otoño,temp2_14_17,ventasModeradas
Verduras,Pimiento Rojo,NEUQUEN,Otoño,temp3_17_22,ventasModeradas
Verduras,Pimiento Rojo,NEUQUEN,Otoño,temp2_14_17,ventasModeradas
Verduras,Pimiento Rojo,NEUQUEN,Otoño,temp1_below_14,ventasModeradas
Verduras,Pimiento Rojo,NEUQUEN,Otoño,temp4_22_up,ventasModeradas
Verduras,Pimiento Rojo,NEUQUEN,Otoño,temp3_17_22,ventasMinimas
Verduras,Pimiento Rojo,NEUQUEN,Otoño,temp2_14_17,ventasModeradas
Verduras,Pimiento Rojo,NEUQUEN,Otoño,temp3_17_22,ventasModeradas
Verduras,Pimiento Rojo,NEUQUEN,Otoño,temp2_14_17,ventasModeradas
Verduras,Pimiento Rojo,NEUQUEN,Otoño,temp1_below_14,ventasModeradas
Verduras,Pimiento Rojo,NEUQUEN,Otoño,temp4_22_up,ventasModeradas
Verduras,Pimiento Rojo,NEUQUEN,Otoño,temp3_17_22,ventasModeradas
Verduras,Pimiento Rojo,NEUQUEN,Otoño,temp2_14_17,ventasModeradas
Verduras,Pimiento Rojo,NEUQUEN,Otoño,temp3_17_22,ventasModeradas
Verduras,Pimiento Rojo,NEUQUEN,Otoño,temp2_14_17,ventasModeradas
Verduras,Pimiento Rojo,NEUQUEN,Otoño,temp1_below_14,ventasModeradas
Verduras,Pimiento Rojo,NEUQUEN,Otoño,temp4_22_up,ventasModeradas
Verduras,Pimiento Rojo,NEUQUEN,Otoño,temp4_22_up,ventasModeradas
Verduras,Pimiento Rojo,NEUQUEN,Otoño,temp2_14_17,ventasModeradas
Verduras,Pimiento Rojo,TUCUMAN,Otoño,temp3_17_22,ventasMayor
Verduras,Pimiento Rojo,TUCUMAN,Otoño,temp2_14_17,ventasMayor
Verduras,Pimiento Rojo,TUCUMAN,Otoño,temp1_below_14,ventasModeradas
Verduras,Pimiento Rojo,TUCUMAN,Otoño,temp4_22_up,ventasMayor
Verduras,Pimiento Rojo,TUCUMAN,Otoño,temp3_17_22,ventasModeradas
Verduras,Pimiento Rojo,TUCUMAN,Otoño,temp2_14_17,ventasMayor
Verduras,Pimiento Rojo,TUCUMAN,Otoño,temp3_17_22,ventasMayor
Verduras,Pimiento Rojo,TUCUMAN,Otoño,temp2_14_17,ventasModeradas
Verduras,Pimiento Rojo,TUCUMAN,Otoño,temp1_below_14,ventasMayor
Verduras,Pimiento Rojo,TUCUMAN,Otoño,temp4_22_up,ventasModeradas
Verduras,Pimiento Rojo,TUCUMAN,Otoño,temp3_17_22,ventasModeradas
Verduras,Pimiento Rojo,TUCUMAN,Otoño,temp2_14_17,ventasMayor
Verduras,Pimiento Rojo,TUCUMAN,Otoño,temp3_17_22,ventasModeradas
Verduras,Pimiento Rojo,TUCUMAN,Otoño,temp2_14_17,ventasModeradas
Verduras,Pimiento Rojo,TUCUMAN,Otoño,temp1_below_14,ventasMayor
Verduras,Pimiento Rojo,TUCUMAN,Otoño,temp4_22_up,ventasModeradas
Verduras,Pimiento Rojo,TUCUMAN,Otoño,temp4_22_up,ventasMayor
Verduras,Pimiento Rojo,TUCUMAN,Otoño,temp2_14_17,ventasModeradas
Verduras,Pimiento Rojo,TUCUMAN,Otoño,temp3_17_22,ventasModeradas
Verduras,Pimiento Rojo,TUCUMAN,Otoño,temp2_14_17,ventasMayor
Verduras,Pimiento Rojo,TUCUMAN,Otoño,temp1_below_14,ventasMayor
Verduras,Pimiento Rojo,TUCUMAN,Otoño,temp4_22_up,ventasMayor
Verduras,Cebolla blanca,Buenos Aires,Otoño,temp3_17_22,ventasModeradas
Verduras,Cebolla blanca,Buenos Aires,Otoño,temp2_14_17,ventasMayor
Verduras,Cebolla blanca,Buenos Aires,Otoño,temp3_17_22,ventasMayor
Verduras,Cebolla blanca,Buenos Aires,Otoño,temp2_14_17,ventasModeradas
Verduras,Cebolla blanca,Buenos Aires,Otoño,temp1_below_14,ventasModeradas
Verduras,Cebolla blanca,Buenos Aires,Otoño,temp4_22_up,ventasMayor
Verduras,Cebolla blanca,Buenos Aires,Otoño,temp3_17_22,ventasMayor
Verduras,Cebolla blanca,Buenos Aires,Otoño,temp2_14_17,ventasModeradas
Verduras,Cebolla blanca,Buenos Aires,Otoño,temp3_17_22,ventasModeradas
Verduras,Cebolla blanca,Buenos Aires,Otoño,temp2_14_17,ventasModeradas
Verduras,Cebolla blanca,Buenos Aires,Otoño,temp1_below_14,ventasModeradas
Verduras,Cebolla blanca,Buenos Aires,Otoño,temp4_22_up,ventasModeradas
Verduras,Cebolla blanca,Buenos Aires,Otoño,temp4_22_up,ventasMayor
Verduras,Cebolla blanca,Buenos Aires,Otoño,temp2_14_17,ventasModeradas
Verduras,Cebolla blanca,Buenos Aires,Otoño,temp3_17_22,ventasMayor
Verduras,Cebolla blanca,Buenos Aires,Otoño,temp2_14_17,ventasMayor
Verduras,Cebolla blanca,Buenos Aires,Otoño,temp1_below_14,ventasMayor
Verduras,Cebolla blanca,Buenos Aires,Otoño,temp4_22_up,ventasMayor
Verduras,Cebolla blanca,Buenos Aires,Otoño,temp3_17_22,ventasMayor
Verduras,Cebolla blanca,Buenos Aires,Otoño,temp2_14_17,ventasMayor
Verduras,Cebolla blanca,Buenos Aires,Otoño,temp3_17_22,ventasMayor
Verduras,Cebolla blanca,Buenos Aires,Otoño,temp2_14_17,ventasModeradas
Verduras,Cebolla blanca,CABA,Otoño,temp1_below_14,ventasModeradas
Verduras,Cebolla blanca,CABA,Otoño,temp4_22_up,ventasModeradas
Verduras,Cebolla blanca,CABA,Otoño,temp3_17_22,ventasModeradas
Verduras,Cebolla blanca,CABA,Otoño,temp2_14_17,ventasModeradas
Verduras,Cebolla blanca,CABA,Otoño,temp3_17_22,ventasModeradas
Verduras,Cebolla blanca,CABA,Otoño,temp2_14_17,ventasModeradas
Verduras,Cebolla blanca,CABA,Otoño,temp1_below_14,ventasModeradas
Verduras,Cebolla blanca,CABA,Otoño,temp4_22_up,ventasModeradas
Verduras,Cebolla blanca,CABA,Otoño,temp4_22_up,ventasModeradas
Verduras,Cebolla blanca,CABA,Otoño,temp2_14_17,ventasModeradas
Verduras,Cebolla blanca,CABA,Otoño,temp3_17_22,ventasModeradas
Verduras,Cebolla blanca,CABA,Otoño,temp2_14_17,ventasModeradas
Verduras,Cebolla blanca,CABA,Otoño,temp1_below_14,ventasModeradas
Verduras,Cebolla blanca,CABA,Otoño,temp4_22_up,ventasModeradas
Verduras,Cebolla blanca,CABA,Otoño,temp3_17_22,ventasModeradas
Verduras,Cebolla blanca,CABA,Otoño,temp2_14_17,ventasModeradas
Verduras,Cebolla blanca,CABA,Otoño,temp3_17_22,ventasModeradas
Verduras,Cebolla blanca,CABA,Otoño,temp2_14_17,ventasModeradas
Verduras,Cebolla blanca,CABA,Otoño,temp1_below_14,ventasModeradas
Verduras,Cebolla blanca,CABA,Otoño,temp4_22_up,ventasModeradas
Verduras,Cebolla blanca,CABA,Otoño,temp3_17_22,ventasModeradas
Verduras,Cebolla blanca,CABA,Otoño,temp2_14_17,ventasModeradas
Verduras,Cebolla blanca,NEUQUEN,Otoño,temp3_17_22,ventasMayor
Verduras,Cebolla blanca,NEUQUEN,Otoño,temp2_14_17,ventasModeradas
Verduras,Cebolla blanca,NEUQUEN,Otoño,temp1_below_14,ventasMayor
Verduras,Cebolla blanca,NEUQUEN,Otoño,temp4_22_up,ventasMayor
Verduras,Cebolla blanca,NEUQUEN,Otoño,temp4_22_up,ventasMayor
Verduras,Cebolla blanca,NEUQUEN,Otoño,temp2_14_17,ventasMayor
Verduras,Cebolla blanca,NEUQUEN,Otoño,temp3_17_22,ventasMayor
Verduras,Cebolla blanca,NEUQUEN,Otoño,temp2_14_17,ventasMayor
Verduras,Cebolla blanca,NEUQUEN,Otoño,temp1_below_14,ventasMayor
Verduras,Cebolla blanca,NEUQUEN,Otoño,temp4_22_up,ventasMayor
Verduras,Cebolla blanca,NEUQUEN,Otoño,temp3_17_22,ventasMayor
Verduras,Cebolla blanca,NEUQUEN,Otoño,temp2_14_17,ventasMayor
Verduras,Cebolla blanca,NEUQUEN,Otoño,temp3_17_22,ventasMayor
Verduras,Cebolla blanca,NEUQUEN,Otoño,temp2_14_17,ventasMayor
Verduras,Cebolla blanca,NEUQUEN,Otoño,temp1_below_14,ventasMayor
Verduras,Cebolla blanca,NEUQUEN,Otoño,temp4_22_up,ventasMayor
Verduras,Cebolla blanca,NEUQUEN,Otoño,temp3_17_22,ventasMayor
Verduras,Cebolla blanca,NEUQUEN,Otoño,temp2_14_17,ventasMayor
Verduras,Cebolla blanca,NEUQUEN,Otoño,temp3_17_22,ventasMayor
Verduras,Cebolla blanca,NEUQUEN,Otoño,temp2_14_17,ventasMayor
Verduras,Cebolla blanca,NEUQUEN,Otoño,temp1_below_14,ventasMayor
Verduras,Cebolla blanca,NEUQUEN,Otoño,temp4_22_up,ventasMayor
Verduras,Cebolla blanca,TUCUMAN,Otoño,temp4_22_up,ventasMayor
Verduras,Cebolla blanca,TUCUMAN,Otoño,temp2_14_17,ventasMayor
Verduras,Cebolla blanca,TUCUMAN,Otoño,temp3_17_22,ventasMayor
Verduras,Cebolla blanca,TUCUMAN,Otoño,temp2_14_17,ventasMayor
Verduras,Cebolla blanca,TUCUMAN,Otoño,temp1_below_14,ventasMayor
Verduras,Cebolla blanca,TUCUMAN,Otoño,temp4_22_up,ventasMayor
Verduras,Cebolla blanca,TUCUMAN,Otoño,temp3_17_22,ventasMayor
Verduras,Cebolla blanca,TUCUMAN,Otoño,temp2_14_17,ventasMayor
Verduras,Cebolla blanca,TUCUMAN,Otoño,temp3_17_22,ventasMayor
Verduras,Cebolla blanca,TUCUMAN,Otoño,temp2_14_17,ventasMayor
Verduras,Cebolla blanca,TUCUMAN,Otoño,temp1_below_14,ventasMayor
Verduras,Cebolla blanca,TUCUMAN,Otoño,temp4_22_up,ventasMayor
Verduras,Cebolla blanca,TUCUMAN,Otoño,temp3_17_22,ventasMayor
Verduras,Cebolla blanca,TUCUMAN,Otoño,temp2_14_17,ventasMayor
Verduras,Cebolla blanca,TUCUMAN,Otoño,temp3_17_22,ventasMayor
Verduras,Cebolla blanca,TUCUMAN,Otoño,temp2_14_17,ventasMayor
Verduras,Cebolla blanca,TUCUMAN,Otoño,temp1_below_14,ventasMayor
Verduras,Cebolla blanca,TUCUMAN,Otoño,temp4_22_up,ventasMayor
Verduras,Cebolla blanca,TUCUMAN,Otoño,temp4_22_up,ventasMayor
Verduras,Cebolla blanca,TUCUMAN,Otoño,temp2_14_17,ventasMayor
Verduras,Cebolla blanca,TUCUMAN,Otoño,temp3_17_22,ventasMayor
Verduras,Cebolla blanca,TUCUMAN,Otoño,temp2_14_17,ventasMayor
Verduras,Papa negra,Buenos Aires,Otoño,temp1_below_14,ventasMinimas
Verduras,Papa negra,Buenos Aires,Otoño,temp4_22_up,ventasMinimas
Verduras,Papa negra,Buenos Aires,Otoño,temp3_17_22,ventasMinimas
Verduras,Papa negra,Buenos Aires,Otoño,temp2_14_17,ventasMinimas
Verduras,Papa negra,Buenos Aires,Otoño,temp3_17_22,ventasMinimas
Verduras,Papa negra,Buenos Aires,Otoño,temp2_14_17,ventasMinimas
Verduras,Papa negra,Buenos Aires,Otoño,temp1_below_14,ventasMinimas
